time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
2604.0,15720,976.4568,95.3388,982.4568,101.3388,1461.90315789474
2616.0,15484,989.8613760000001,87.07440000000001,995.8613760000001,93.07440000000001,1480.0589473684242
2628.0,15288,1003.7376,79.54272,1009.7376,85.54272,1498.2147368421086
2640.0,15067,1016.5579680000001,71.7384,1022.5579680000001,77.7384,1516.3705263157929
2652.0,14772,1025.3880000000001,63.337680000000006,1031.3880000000001,69.33768,1534.5263157894772
2664.0,14510,1039.0493760000002,54.45984,1045.0493760000002,60.45984,1552.6821052631615
2676.0,14252,1051.379232,45.99096,1057.379232,51.99096,1570.8378947368458
2688.0,14003,1064.212368,37.59024,1070.212368,43.59024,1588.99368421053
2700.0,13733,1075.91784,29.01912,1081.91784,35.01912,1607.1494736842144
2712.0,13488,1089.448992,20.5332,1095.448992,26.5332,1625.3052631578987
2724.0,13245,1102.5243360000002,12.20064,1108.5243360000002,18.20064,1634.5926315789513
2736.0,13008,1110.4531200000001,5.2483200000000005,1116.4531200000001,11.24832,1634.222105263162
2748.0,12777,1111.485744,0.10224000000000001,1117.485744,6.10224,1633.8605263157935
2760.0,12783,1111.657968,0.18744000000000002,1117.657968,6.18744,1633.6263157894778
2772.0,12798,1112.403456,0.32376,1118.403456,6.32376,1633.381052631583
2784.0,12771,1110.753648,0.15336,1116.753648,6.15336,1633.1157894736884
2796.0,12764,1109.79456,0.23856000000000002,1115.79456,6.23856,1632.8836842105306
2808.0,12758,1108.8525120000002,0.34080000000000005,1114.8525120000002,6.3408,1632.6473684210569
2820.0,12783,1111.518,0.22152000000000002,1117.518,6.22152,1632.4226315789515
2832.0,12781,1111.3439520000002,0.22152000000000002,1117.3439520000002,6.22152,1632.191052631583
2844.0,12791,1111.934256,0.28968,1117.934256,6.28968,1631.9515789473726
2856.0,12763,1109.357616,0.32376,1115.357616,6.32376,1631.6978947368464
2868.0,12756,1109.1683520000001,0.22152000000000002,1115.1683520000001,6.22152,1631.4547368421095
2880.0,12772,1110.63072,0.20448000000000002,1116.63072,6.20448,1631.2010526315833
2892.0,12771,1110.193776,0.28968,1116.193776,6.28968,1630.9647368421095
2904.0,12771,1110.753648,0.15336,1116.753648,6.15336,1630.7194736842148
2916.0,12753,1108.9072800000001,0.22152000000000002,1114.9072800000001,6.22152,1630.4594736842148
2928.0,12751,1108.3833120000002,0.30672,1114.3833120000002,6.30672,1630.2347368421094
2940.0,12769,1109.87976,0.32376,1115.87976,6.32376,1629.990000000004
2952.0,12762,1109.550528,0.2556,1115.550528,6.2556,1629.7589473684252
2964.0,12773,1110.717744,0.20448000000000002,1116.717744,6.20448,1629.520000000004
2976.0,12763,1109.4276,0.30672,1115.4276,6.30672,1629.2584210526356
