arrival_rate,payload_bytes,legacy_fraction,block_interval_s,block_bytes,slots_per_block,duration_blocks,warmup_blocks,policy,seed,control_v,break_time_s,exposure_target,verify_budget_per_block,surge_multiplier,surge_enter,surge_leave,deadline_order,fixed_penalty,attack_rate,vulnerable_cap,pq_max_wait,commit_reveal,commit_bytes,trace_name,migration_budget,budget_margin,expired_last,legacy_commit_reveal,expired_order,backfill,builder_break_time_s,fee_tiers,fee_model,attack_fee,adopt_share,adopt_by_value,forger_fee,bump_at,adversary,throughput_tps,inclusion_ratio,at_risk_fraction,at_risk_fraction_legacy,at_risk_fraction_vuln,exposure_floor,window_mean_s,window_p95_s,window_legacy_mean_s,window_legacy_p95_s,window_vuln_mean_s,window_vuln_p95_s,window_vuln_p99_s,window_vuln_max_s,window_vuln_p95_cens_s,window_vuln_p99_cens_s,lost_fraction_vuln,lost_fraction_legacy,lost_fraction_norule_vuln,lost_fraction_norule_legacy,adopter_block_share,block_value_ratio,block_value_ratio_geo,mean_pending_tx,bytes_per_tx,verify_per_tx,generated,pending_measured_end,mean_offered_tps,inclusion_ratio_pq,latency_mean_s,commit_bytes_per_tx,attacker_included_tps,attacker_block_share,share_ecdsa,share_falcon,share_mldsa,share_hybrid,adv_feasible,adv_count_k1,adv_value116_k1,adv_value150_k1,adv_value200_k1,adv_count_k11,adv_value116_k11,adv_value150_k11,adv_value200_k11,adv_count_k100,adv_value116_k100,adv_value150_k100,adv_value200_k100,adv_count_k1000,adv_value116_k1000,adv_value150_k1000,adv_value200_k1000,experiment
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,7,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,48.57366666666667,0.9878268061084589,0.1889182913920852,0.18898277173974765,0.1889182913920852,0.0,52.85184496400681,283.0,52.881913296611906,283.0,52.85184496400681,283.0,517.0,714.0,281.0,507.0,0.0,0.0,0.1889182913920852,0.18898277173974765,1.0,1.0,1.0,2576.7103999999954,355.0,1.0,590067,7183,49.17225,,52.85184496400681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,8,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,43.65375,0.9972225606505947,0.13294968246957953,0.13281557340642886,0.13294968246957953,0.0,42.35621681986089,241.0,42.487783024270826,241.0,42.35621681986089,241.0,589.0,865.2000000000007,243.0,591.0,0.0,0.0,0.13294968246957953,0.13281557340642886,1.0,1.0,1.0,2270.0416999999975,355.0,1.0,525304,1459,43.775333333333336,,42.35621681986089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,9,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,50.30583333333333,1.0,0.2063064256961585,0.20652299626045723,0.2063064256961585,0.0,90.30659863832963,441.0,90.55916022756558,437.0,90.30659863832963,441.0,1413.0,2063.9999999999995,441.0,1413.0,0.0,0.0,0.2063064256961585,0.20652299626045723,1.0,1.0,1.0,5617.853299999983,355.0,1.0,603670,0,50.30583333333333,,90.30659863832963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,10,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,49.148,1.0,0.17475448305797456,0.17338844568428335,0.17475448305797456,0.0,51.90152396842175,267.0,51.40934528568278,265.0,51.90152396842175,267.0,633.0,863.9999999999991,267.0,633.0,0.0,0.0,0.17475448305797456,0.17338844568428335,1.0,1.0,1.0,2536.198100000008,355.0,1.0,589776,0,49.148,,51.90152396842175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,11,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,50.77375,0.9852014028914828,0.22883572196113464,0.2285936269167269,0.22883572196113464,0.0,78.69867008050431,437.0,78.76440047279188,437.0,78.69867008050431,437.0,927.0,1116.0,433.0,927.0,0.0,0.0,0.22883572196113464,0.2285936269167269,1.0,1.0,1.0,4090.7864000000122,355.0,1.0,618437,9152,51.53641666666667,,78.69867008050431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,12,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,48.42908333333333,1.0,0.19176837609631953,0.19271955973400595,0.19176837609631953,0.0,67.7127022501973,419.0,67.97250171978995,419.0,67.7127022501973,419.0,719.0,932.4000000000005,419.0,719.0,0.0,0.0,0.19176837609631953,0.19271955973400595,1.0,1.0,1.0,3231.2072999999764,355.0,1.0,581149,0,48.42908333333333,,67.7127022501973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,13,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,47.72858333333333,0.9893386766623771,0.18250926247689783,0.18105202644438056,0.18250926247689783,0.0,48.89352746345192,265.0,48.640556923219826,265.0,48.89352746345192,265.0,463.0,667.1999999999998,263.0,461.0,0.0,0.0,0.18250926247689783,0.18105202644438056,1.0,1.0,1.0,2368.8383999999987,355.0,1.0,578915,6172,48.242916666666666,,48.89352746345192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,14,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,46.14808333333333,1.0,0.16574722316022514,0.16566852998942438,0.16574722316022514,0.0,50.26470293999176,275.0,50.21170569572417,273.0,50.26470293999176,275.0,579.0,738.0,275.0,579.0,0.0,0.0,0.16574722316022514,0.16566852998942438,1.0,1.0,1.0,2264.2419999999947,355.0,1.0,553777,0,46.14808333333333,,50.26470293999176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,15,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,50.605333333333334,0.9928552042561402,0.2304466396570498,0.231293519306747,0.2304466396570498,0.0,134.5796905464513,745.0,135.42217360954498,749.0,134.5796905464513,745.0,1857.0,2551.2,745.0,1855.0,0.0,0.0,0.2304466396570498,0.231293519306747,1.0,1.0,1.0,6895.955199999986,355.0,1.0,611634,4370,50.9695,,134.5796905464513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,16,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,52.18325,0.9945555066729984,0.22758260552955212,0.2275884107371112,0.22758260552955212,0.0,87.69952043998836,483.0,87.72309331060957,483.0,87.69952043998836,483.0,963.0,1279.2000000000007,481.0,961.0,0.0,0.0,0.22758260552955212,0.2275884107371112,1.0,1.0,1.0,4520.477499999995,355.0,1.0,629627,3428,52.468916666666665,,87.69952043998836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,17,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,51.610166666666665,0.9500056755952472,0.2668641005378283,0.2666564385803416,0.2668641005378283,0.0,166.28439616225484,811.0,166.526952878904,817.0,166.28439616225484,811.0,3599.0,4065.6000000000004,1841.0,3599.0,0.0,0.0,0.2668641005378283,0.2666564385803416,1.0,1.0,1.0,13892.645199999975,355.0,1.0,651914,32592,54.326166666666666,,166.28439616225484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,18,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,51.55275,0.9987568674998345,0.23397368110906794,0.23511525151901663,0.23397368110906794,0.0,154.97646391317485,955.0,155.1916758719902,955.0,154.97646391317485,955.0,2131.0,2348.4,955.0,2131.0,0.0,0.0,0.23397368110906794,0.23511525151901663,1.0,1.0,1.0,7957.4857999999995,355.0,1.0,619403,770,51.61691666666667,,154.97646391317485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,19,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,50.9875,1.0,0.2171365530767345,0.21694114301028808,0.2171365530767345,0.0,87.88574846776166,487.0,87.86783786296704,489.0,87.88574846776166,487.0,1039.0,1270.7999999999993,487.0,1039.0,0.0,0.0,0.2171365530767345,0.21694114301028808,1.0,1.0,1.0,4544.7894999999935,355.0,1.0,611850,0,50.9875,,87.88574846776166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,20,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,52.220416666666665,0.9993190574607063,0.24393473377916178,0.24436262494938085,0.24393473377916178,0.0,158.21860351554454,937.0,158.52194055944045,937.0,158.21860351554454,937.0,2055.0,2947.2000000000003,937.0,2055.0,0.0,0.0,0.24393473377916178,0.24436262494938085,1.0,1.0,1.0,8203.33069999995,355.0,1.0,627072,427,52.256,,158.21860351554454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,21,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,44.59025,0.9908412326004714,0.1494923405771286,0.14971518050897614,0.1494923405771286,0.0,46.7962233896422,259.0,46.764310993554965,259.0,46.7962233896422,259.0,507.0,1134.0,279.0,807.0,0.0,0.0,0.1494923405771286,0.14971518050897614,1.0,1.0,1.0,2208.087700000001,355.0,1.0,540029,4946,45.00241666666667,,46.7962233896422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,22,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,49.49466666666667,0.9764685186494347,0.2229976331964348,0.22267993672554706,0.2229976331964348,0.0,104.7884660973565,663.0,104.28063459915596,663.0,104.7884660973565,663.0,1233.0,1568.3999999999996,759.0,1467.0,0.0,0.0,0.2229976331964348,0.22267993672554706,1.0,1.0,1.0,6361.297900000003,355.0,1.0,608249,14313,50.687416666666664,,104.7884660973565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,23,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,53.3255,0.9948524370469064,0.23862476982033545,0.23930122835823997,0.23862476982033545,0.0,167.62137626463905,983.0,168.28977463156355,995.0,167.62137626463905,983.0,2505.0,3056.4000000000005,979.0,2499.0,0.0,0.0,0.23862476982033545,0.23930122835823997,1.0,1.0,1.0,8930.265500000014,355.0,1.0,643217,3311,53.601416666666665,,167.62137626463905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,24,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,45.946,1.0,0.14783477705712503,0.14727760851859673,0.14783477705712503,0.0,51.93614460453515,295.0,51.997678501402184,295.0,51.93614460453515,295.0,697.0,953.9999999999995,295.0,697.0,0.0,0.0,0.14783477705712503,0.14727760851859673,1.0,1.0,1.0,2331.1229000000017,355.0,1.0,551352,0,45.946,,51.93614460453515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,25,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,47.62883333333333,0.9971909916322955,0.18990772396272565,0.19062540191046312,0.18990772396272565,0.0,112.302095719329,753.0,112.60327374341004,759.0,112.302095719329,753.0,1801.0,1929.6000000000004,751.0,1799.0,0.0,0.0,0.18990772396272565,0.19062540191046312,1.0,1.0,1.0,5386.472499999985,355.0,1.0,573156,1610,47.763,,112.302095719329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,26,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,50.598333333333336,0.9667963307660584,0.23693888319532455,0.237400969484721,0.23693888319532455,0.0,84.69444184591075,453.0,84.61628130123158,453.0,84.69444184591075,453.0,939.0,1510.7999999999995,553.0,1009.0,0.0,0.0,0.23693888319532455,0.237400969484721,1.0,1.0,1.0,5279.060100000001,355.0,1.0,628033,20853,52.336083333333335,,84.69444184591075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,27,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,44.47225,0.9865074699703863,0.1428407183852095,0.14310097630914181,0.1428407183852095,0.0,36.02234427086574,201.0,36.156819593352665,201.0,36.02234427086574,201.0,369.0,537.6000000000004,199.0,367.0,0.0,0.0,0.1428407183852095,0.14310097630914181,1.0,1.0,1.0,1668.317199999996,355.0,1.0,540966,7299,45.0805,,36.02234427086574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,28,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,47.15291666666667,0.9989742521397701,0.17177304313437475,0.17309677305194612,0.17177304313437475,0.0,56.61540343032833,291.0,57.0575423018341,293.0,56.61540343032833,291.0,711.0,958.8000000000011,291.0,711.0,0.0,0.0,0.17177304313437475,0.17309677305194612,1.0,1.0,1.0,2618.1008000000033,355.0,1.0,566416,581,47.20133333333333,,56.61540343032833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,29,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,48.117333333333335,0.9908773278601877,0.19590492672407872,0.19533400873442427,0.19590492672407872,0.0,76.28720350254943,505.0,75.5964321384644,487.0,76.28720350254943,505.0,921.0,1168.7999999999993,499.0,915.0,0.0,0.0,0.19590492672407872,0.19533400873442427,1.0,1.0,1.0,3841.842499999999,355.0,1.0,582724,5316,48.56033333333333,,76.28720350254943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,30,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,0.5,False,48.794,1.0,0.2020706097744258,0.2020149215567059,0.2020706097744258,0.0,87.02621018977712,487.0,86.74951217987714,485.0,87.02621018977712,487.0,1017.0,1624.800000000001,487.0,1017.0,0.0,0.0,0.2020706097744258,0.2020149215567059,1.0,1.0,1.0,4187.804099999991,355.0,1.0,585528,0,48.794,,87.02621018977712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,1,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,52.8735,1.0,0.67705782039522,0.6764193057087338,0.67705782039522,0.0,148.0008378488269,507.0,147.9712872223106,511.0,148.0008378488269,507.0,591.0,626.4000000000005,507.0,591.0,0.0,0.0,0.67705782039522,0.6764193057087338,1.0,0.6878766511135398,0.5168817090494625,7791.821899999997,355.0,1.0,634482,0,52.8735,,148.0008378488269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,2,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,49.61366666666667,0.999382272565516,0.5052673658467761,0.504557793491739,0.5052673658467761,0.0,73.15158592054614,223.0,73.067428533128,223.0,73.15158592054614,223.0,273.0,313.2000000000007,223.0,273.0,0.0,0.0,0.5052673658467761,0.504557793491739,1.0,0.7498307506411384,0.6064468322714271,3581.136399999999,355.0,1.0,595732,368,49.644333333333336,,73.15158592054614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,3,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,50.90116666666667,0.9949488121319726,0.6061324112515362,0.606068881145616,0.6061324112515362,0.0,179.56562881662927,657.0,179.77160748827825,657.0,179.56562881662927,657.0,757.0,795.6000000000004,655.0,757.0,0.0,0.0,0.6061324112515362,0.606068881145616,1.0,0.7123212516931879,0.5435112714565566,9103.127999999995,355.0,1.0,613915,3101,51.15958333333333,,179.56562881662927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,4,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,48.760416666666664,0.9540288919324333,0.5415264684435463,0.5429929801822212,0.5415264684435463,0.0,91.98585669728688,325.0,92.31729701092071,327.0,91.98585669728688,325.0,481.0,519.6000000000004,369.0,479.0,0.0,0.0,0.5415264684435463,0.5429929801822212,1.0,0.7438486037780683,0.5970741505256366,5064.138899999991,355.0,1.0,613320,28195,51.11,,91.98585669728688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,5,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,53.32625,1.0,0.6924935342975239,0.6934972575027634,0.6924935342975239,0.0,206.49722791308199,547.0,206.78306325470746,547.0,206.49722791308199,547.0,603.0,626.3999999999996,547.0,603.0,0.0,0.0,0.6924935342975239,0.6934972575027634,1.0,0.6827590557485348,0.5058102640419546,10947.731299999998,355.0,1.0,639915,0,53.32625,,206.49722791308199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,6,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,50.96308333333333,0.9823198900032768,0.5732632826743804,0.5737355222184705,0.5732632826743804,0.0,96.22755295091136,309.0,96.49180541952359,309.0,96.22755295091136,309.0,357.0,387.59999999999945,307.0,357.0,0.0,0.0,0.5732632826743804,0.5737355222184705,1.0,0.7275423689709498,0.572885943546216,4926.466100000018,355.0,1.0,622564,11007,51.88033333333333,,96.22755295091136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,7,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,48.57366666666667,0.9878268061084589,0.43841195539685696,0.4385169986606252,0.43841195539685696,0.0,53.68095881856455,165.0,53.75340261252202,163.0,53.68095881856455,165.0,239.0,278.40000000000055,163.0,239.0,0.0,0.0,0.43841195539685696,0.4385169986606252,1.0,0.7765828293462596,0.6522722970724959,2576.7103999999954,355.0,1.0,590067,7183,49.17225,,53.68095881856455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,8,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,43.65375,0.9972225606505947,0.3590145940115874,0.35668149392591464,0.3590145940115874,0.0,48.656804970935994,177.0,48.453416315075835,177.0,48.656804970935994,177.0,231.0,300.0,177.0,231.0,0.0,0.0,0.3590145940115874,0.35668149392591464,1.0,0.8041819855382768,0.6863204928912844,2270.0416999999975,355.0,1.0,525304,1459,43.775333333333336,,48.656804970935994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,9,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,50.30583333333333,1.0,0.5672884191694137,0.5654915653759094,0.5672884191694137,0.0,105.43377076879895,347.0,105.21951171154332,347.0,105.43377076879895,347.0,429.0,479.99999999999955,347.0,429.0,0.0,0.0,0.5672884191694137,0.5654915653759094,1.0,0.7209844350938189,0.5642832574342276,5617.853299999983,355.0,1.0,603670,0,50.30583333333333,,105.43377076879895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,10,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,49.148,1.0,0.40793623341743307,0.4075762472571399,0.40793623341743307,0.0,52.306219988606024,177.0,52.30277773052739,177.0,52.306219988606024,177.0,299.0,332.39999999999964,177.0,299.0,0.0,0.0,0.40793623341743307,0.4075762472571399,1.0,0.7921031700976758,0.6785194323895933,2536.198100000008,355.0,1.0,589776,0,49.148,,52.306219988606024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,11,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,50.77375,0.9852014028914828,0.5569173049360218,0.5564294247058124,0.5569173049360218,0.0,80.32894753686723,237.0,80.36924826914857,237.0,80.32894753686723,237.0,291.0,315.60000000000036,235.0,291.0,0.0,0.0,0.5569173049360218,0.5564294247058124,1.0,0.7335544381764879,0.5845100800137043,4090.7864000000122,355.0,1.0,618437,9152,51.53641666666667,,80.32894753686723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-feetriage,12,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,8,iid,iid,1.0,,True,0.5,False,48.42908333333333,1.0,0.4790561456700433,0.48042880073377664,0.4790561456700433,0.0,67.80017035218144,241.0,67.82563173584073,239.0,67.80017035218144,241.0,333.0,373.1999999999998,241.0,333.0,0.0,0.0,0.4790561456700433,0.48042880073377664,1.0,0.7599241513718102,0.6196173878589697,3231.2072999999764,355.0,1.0,581149,0,48.42908333333333,,67.80017035218144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,adoption
